row_type,task,readout,runs,successful_runs,failed_runs,nonfinite_failures,pre_clip_gradient_norm_mean_mean,pre_clip_gradient_norm_max_mean,clip_bind_fraction_mean,panel,finite_evaluations,nonfinite_evaluations,token_accuracy_mean,token_accuracy_std,token_accuracy_ci95,exact_sequence_accuracy_mean,exact_sequence_accuracy_std,exact_sequence_accuracy_ci95,readout_feature_rms_mean,readout_feature_rms_std,readout_feature_rms_ci95,readout_feature_max_abs_mean,readout_feature_max_abs_std,readout_feature_max_abs_ci95,recurrent_state_rms_mean,recurrent_state_rms_std,recurrent_state_rms_ci95,recurrent_state_max_abs_mean,recurrent_state_max_abs_std,recurrent_state_max_abs_ci95,logit_rms_mean,logit_rms_std,logit_rms_ci95,logit_max_abs_mean,logit_max_abs_std,logit_max_abs_ci95,tanh_readout_saturation_fraction_mean,tanh_readout_saturation_fraction_std,tanh_readout_saturation_fraction_ci95,contrast,metric,paired_seeds,seed_ids,differences_by_seed,mean_difference,std_difference,ci95,first_wins,ties,tanh_wins
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8.755396902561188, 7.832126617431641, 8.015539467334747, 8.752708435058594, 7.549337387084961, 7.520153105258942, 8.035738587379456, 7.583691895008087, 7.377964973449707, 10.125359892845154, 8.289414405822754, 7.737268507480621, 7.754016935825348, 6.0928263664245605, 15.906196594238281, 9.422806739807129, 7.371802866458893, 7.850390315055847, 9.905977189540863, 6.743229627609253]",8.4310973405838,2.012760704673917,"[7.489096334124238, 9.373098347043364]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.018727173941884057, -0.008677476573014653, -0.018472454124599524, -0.005704332233720799, -0.02485240242432074, 0.005459323298457552, -0.03289822921320218, 0.00601925264965486, -0.032331591513259816, -0.01678988407362325, -0.008443593564920748, -0.02054528796197086, -0.01128681907149065, -0.026897565487655317, -0.01797936866845684, -0.009311705027987838, -0.01602270662113514, -0.047288332089983065, -0.021392438703386474, -0.004250796750532193]",-0.016519679104851588,0.01289194537695899,"[-0.022553295268023126, -0.01048606294168005]",2,0,18
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1.2570745953478961, 0.949093587922031, 2.290048847616766, 1.4442230008147203, 0.325900953458917, 1.8129154599068071, 1.685482506666935, 1.3777023488357902, 0.9700321622329335, 0.7896088007479576, 1.0085817827943284, 0.9757265832736604, 0.6524080164035304, 1.394437478015186, 1.9216053815852874, 1.331039591126645, 0.76908125145401, 0.8031918489506218, 1.8474776037961327, 1.8833867794805697]",1.2744509290215362,0.5141869744411024,"[1.0338040173905847, 1.5150978406524878]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7.575882911682129, 4.663858413696289, 8.157891273498535, 7.904932975769043, 7.459654808044434, 15.604018211364746, 6.288731575012207, 7.948260307312012, 8.834285736083984, 2.6014413833618164, 2.8731489181518555, 2.8103418350219727, 8.283367156982422, 11.170177459716797, 16.01265811920166, 12.9481782913208, 6.639801979064941, 3.486050605773926, 12.994750022888184, 7.8287153244018555]",8.10430736541748,3.981854313453311,"[6.24074218246343, 9.96787254837153]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.03321829163071616, -0.036748811067877196, 0.014139656297585401, -0.0026138096275321043, 0.01938401895326297, -0.01801215277777779, -0.03218090889323766, -0.0008674907829104295, -0.024602656215980845, 0.000649772579597141, 0.07722258273848148, 0.01595859391848181, -0.009588145565482653, -0.05339386078685693, 0.019243385086376574, 0.028664495114006483, 0.017845484221980457, -0.07184466019417474, 0.023984442523768357, 0.020112456747404805]",0.001028534194991565,0.033868531723315116,"[-0.014822426575747054, 0.016879494965730185]",11,0,9
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, -0.001953125, 0.0, 0.0, 0.0, 0.0, -0.001953125, 0.0, 0.0, 0.001953125, 0.0, 0.0, 0.001953125, 0.0, 0.001953125, 0.0, 0.0, 0.0, -0.001953125]",0.0,0.0010975614979472977,"[-0.0005136745929691232, 0.0005136745929691232]",3,14,3
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.3543380064561763, 0.5468532002338424, 0.5140359748593556, 0.5386141459410738, 0.32701040226493416, 0.4844356234435051, 0.4644005859650111, 0.511137189769618, 0.4235986200423768, 0.5287695233943746, 0.4281365499162709, 0.8537401045109991, 0.5932774041926953, 0.31287208169376957, 0.39016212165731246, 0.532255739003895, 0.5500653976191752, 0.36844026952395714, 0.4934635052150673, 0.5060470629715188]",0.48608267543374645,0.1184245849515467,"[0.430658263602343, 0.54150708726515]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8.691430151462555, 7.651861190795898, 8.0515376329422, 9.890881776809692, 8.311604499816895, 7.149109899997711, 8.362798273563385, 7.08869481086731, 8.654506742954254, 10.090632498264313, 8.14173698425293, 8.066666662693024, 8.04408746957779, 6.064428329467773, 16.235563278198242, 9.43839168548584, 9.015553951263428, 7.643524944782257, 9.853915572166443, 6.853938639163971]",8.665043249726295,2.0709687849316,"[7.695800023136198, 9.634286476316392]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.018162828524953323, -0.00733693146920622, -0.01820064965007795, -0.006643502746191299, -0.024414099014054003, 0.004931647634393133, -0.02135383106597044, 0.0058591313748710405, -0.0251273710316694, -0.016588789367292578, -0.008109515357936914, -0.017989830522623262, -0.013331277376865236, -0.027452778012629242, -0.014780973013517773, -0.009943964840687491, -0.0147550873608705, -0.046269726937524736, -0.01317288336242095, 0.003409546712089373]",-0.014471685696656888,0.012073608599266105,"[-0.02012230845856642, -0.008821062934747357]",3,0,17
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1.1967012874786698, 0.8838131375381901, 2.158527805227403, 1.3660941337667474, 0.3353500147763935, 1.3848140896633825, 1.5112717512104412, 1.4216386047134182, 0.6792003430996258, 0.8050083122997207, 1.0308869370289466, 0.9410724407073516, 0.5714195108980711, 1.5699400771551968, 1.9842077406988259, 1.2963754075531302, 0.6855153888750984, 0.6143327008235757, 1.8296969171346347, 1.8308331656424075]",1.2048349883145615,0.5158014567166171,"[0.9634324757197623, 1.4462375009093607]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7.002897262573242, 4.1249847412109375, 7.841041564941406, 7.027386665344238, 7.918022155761719, 12.600044250488281, 6.8070478439331055, 7.044501304626465, 6.0332183837890625, 2.1641921997070312, 3.143803596496582, 2.649717330932617, 10.439238548278809, 15.834959030151367, 16.129740715026855, 12.837450981140137, 3.804628372192383, 3.658869743347168, 12.616642951965332, 7.777983665466309]",7.872818565368652,4.260796270292676,"[5.878704528059334, 9.86693260267797]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.22053231939163498, -0.13548387096774195, -0.00909090909090915, -0.010165184243964398, -0.10384615384615392, -0.06145966709346995, 0.029639175257731964, -0.03984575835475579, -0.0871794871794872, 0.02587322121604141, 0.0, 0.0234375, -0.06931964056482676, -0.06852791878172582, -0.08513341804320196, -0.025132275132275117, -0.0390625, -0.10317460317460314, 0.0, -0.05297157622739024]",-0.05159876928091835,0.06161496115368129,"[-0.08043545875173043, -0.022762079810106264]",3,2,15
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.40625, -0.21484375, -0.01953125, -0.04296875, -0.21875, -0.125, 0.0234375, -0.1015625, -0.19921875, 0.0703125, -0.01171875, 0.05078125, -0.109375, -0.1171875, -0.1875, -0.0390625, -0.0546875, -0.18359375, -0.0078125, -0.09375]",-0.0994140625,0.11364205670127249,"[-0.15260018221117375, -0.04622794278882624]",3,0,17
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.7823172660838333, 1.2053464285607434, 0.6768412727457754, 0.6743120481960789, 0.8071151036729979, 0.9438933324593242, 0.7343445979823283, 0.9968447283418935, 1.0717625107762165, 0.4605485349731683, 0.47919777093544835, 0.6763304135661158, 0.836893665217027, 0.7501838641599312, 0.621954942581323, 0.8010279387666992, 0.744944846029931, 0.5295039148649917, 0.7929870629502517, 0.6402118640352896]",0.7613281053449684,0.18835897174294394,"[0.6731733929911781, 0.8494828176987588]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7.529392302036285, 10.947442054748535, 8.521739423274994, 9.285368144512177, 10.541816711425781, 9.196719229221344, 7.071532785892487, 10.630787909030914, 6.504339754581451, 9.375167548656464, 9.715081214904785, 8.982126295566559, 8.108888685703278, 8.175423622131348, 8.56509017944336, 10.89942741394043, 10.627812027931213, 8.952844798564911, 10.18276458978653, 8.590539157390594]",9.120215192437172,1.2802343114795196,"[8.521047091074049, 9.719383293800295]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.05339536573723391, 0.053867490203925006, -0.010005600428423689, -0.007929189962875616, 0.0321202908399979, 0.02993500874318622, -0.010323198533685907, 0.01888272830084925, 0.024785367957908644, -0.00181473132650678, 0.00939833174507132, -0.0037436459532010913, 0.02584565508055503, 0.03028422927161778, 0.029009820411836418, 0.0024414331858424454, 0.020701688299947785, 0.011991523288266026, 0.015317977682637873, 0.006770957044338499]",0.01654657507942605,0.018968635054703496,"[0.0076689806037381555, 0.025424169555113944]",15,0,5
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.2728094217212078, 0.4477538633116085, 1.7992389676533533, 0.022115211817025582, -0.28296180092385637, 1.1941128890034136, 0.3353121250179618, 0.8193990288411519, 0.07889885510883232, 0.29364910716093107, -0.14308172861014024, 0.4586002611691886, -0.10130077572043161, 1.1943908450435603, 0.9967538729563237, 0.6314445012453014, 0.6360690136085663, 0.674279758283709, 0.9021102168193575, 0.710236862981898]",0.5197105826523274,0.549175843299494,"[0.2626883763313762, 0.7767327889732786]",16,0,4
paired_comparison,delayed_copy,,,,,,,,,in_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[3.8755931854248047, 4.72382926940918, 6.094318389892578, 2.4084272384643555, 3.300779342651367, 5.4641265869140625, 2.7173595428466797, 7.823979377746582, 1.9172382354736328, 11.116619110107422, 1.1754379272460938, 1.3273611068725586, -0.06614875793457031, 3.087675094604492, 8.910660743713379, 6.688398361206055, 7.7016496658325195, 3.7237253189086914, 5.254281044006348, 10.15097427368164]",4.869814252853393,3.1054047773344102,"[3.416440079301416, 6.323188426405371]",19,0,1
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.13381294964028773, -0.09292351679771271, 0.022662889518413665, 0.010079193664506825, -0.07838983050847459, -0.02053824362606227, 0.004968062455642297, -0.08609738884968243, -0.011436740528949274, 0.00925925925925919, 0.0859375, 0.009213323883770386, -0.07594038325053232, -0.016231474947071334, -0.019176136363636354, -0.011954992967651124, -0.023605150214592308, -0.07404795486600846, 0.022190408017179752, 0.008595988538681931]",-0.023562406861160342,0.05175381887364253,"[-0.04778393968117603, 0.0006591259588553458]",8,0,12
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.0390625, -0.0234375, -0.0234375, -0.0078125, -0.02734375, -0.01953125, 0.015625, -0.01171875, 0.0, 0.01171875, 0.00390625, 0.015625, -0.02734375, -0.00390625, 0.0, -0.0390625, 0.0, -0.01171875, 0.00390625, -0.01171875]",-0.009765625,0.016645344262242,"[-0.017555885914517476, -0.0019753640854825224]",5,3,12
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.7269288539467441, 1.2402528324691189, 0.6817260405681519, 0.6955776874533874, 0.9052311037260814, 0.9579463335984999, 0.7315082524778691, 1.0647649811141, 1.1134655160181601, 0.4692451181970261, 0.49824069408691685, 0.6649416738609322, 0.8613837695587451, 0.6406280080522826, 0.6046064187499809, 0.8207847795191677, 0.7319021302736108, 0.48709430138971666, 0.7258039346463067, 0.6478531372203796]",0.7634942783463589,0.20827000656584377,"[0.6660209148487597, 0.860967641843958]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[7.252346098423004, 11.478076934814453, 8.576623260974884, 9.514135360717773, 10.614727020263672, 8.90943056344986, 6.950172066688538, 9.404754936695099, 6.604124069213867, 9.026591658592224, 9.218244552612305, 9.28326803445816, 8.108888685703278, 8.175423622131348, 8.78111457824707, 11.470298767089844, 10.093702852725983, 9.339194178581238, 10.184120118618011, 8.676924467086792]",9.08310809135437,1.3137455496211117,"[8.468256247764076, 9.697959934944665]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.04987728557420279, 0.049594235805971554, -0.003212784226201193, -0.009264329329082499, 0.031650451555713444, 0.025189482512898875, -0.011538610532536686, 0.019176587904598086, 0.0223102641955506, 0.0033537209475520413, 0.009428029300373009, -0.003277104629637817, 0.02613094128442328, 0.021845575276532414, 0.0330919835425576, 0.0014132244111604297, 0.021674969906868347, 0.014345482434824475, 0.0112482372583107, 0.011261731140476683]",0.016214968716727805,0.01734604537325074,"[0.008096769587665094, 0.024333167845790517]",16,0,4
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.5642762388062943, 0.32281648231668125, 1.9455503554721845, 0.06901668575682107, -0.2535388349781087, 1.120922749111334, 0.513259143070913, 0.7755870261618472, 0.07196062909032941, 0.17036871503612616, 0.03902067589347702, 0.3571393248726302, -0.026889944131377685, 1.3476158877359148, 0.5505305150121176, 0.6748524278492329, 0.5688732542282549, 0.497687945498114, 0.9645605949152216, 0.5648034014507628]",0.4854930397778091,0.5732393674978916,"[0.2172087574628182, 0.7537773220928]",17,0,3
paired_comparison,delayed_copy,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1.3263120651245117, 6.083623886108398, 8.548991203308105, 2.785141944885254, 3.628408432006836, 5.91701602935791, 3.2726545333862305, 4.718615531921387, 2.216740608215332, 10.558486938476562, 1.4690208435058594, 0.6227951049804688, 0.5597362518310547, 4.624631881713867, 8.796216011047363, 7.20719051361084, 7.793723106384277, 3.2669429779052734, 5.259751319885254, 10.305283546447754]",4.948064136505127,3.131629882383187,"[3.4824162359804953, 6.413712037029758]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.029767040552200197, -0.03220925205361003, 0.015879921688057463, 0.013504683075582669, -0.021753176825328457, -0.03559027777777779, -0.014350945857795172, -0.010843634786380396, -0.01001524058349662, 0.02425817630495991, 0.10447761194029848, -0.0006469700237222153, -0.02963608629331005, 0.015780371811500216, 0.032363874917996915, 0.035830618892508104, 0.002611534276387384, -0.046386192017259964, 0.04818496110630943, 0.047145328719723156]",0.005441913298122142,0.03670327116534242,"[-0.011735746369926754, 0.022619572966171037]",10,0,10
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, -0.001953125]",9.765625e-05,0.0007695985602074339,"[-0.0002625269633356771, 0.00045783946333567715]",2,17,1
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,readout_feature_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.6816436235841037, 1.2684363862884476, 0.6805102888363795, 0.6674334709173906, 0.9932545560211309, 0.9609864582747131, 0.7115130848332842, 1.0803991114521896, 1.128599764320409, 0.4153281919418137, 0.47641485619516455, 0.665447118249026, 0.8606798210116379, 0.5286010012260536, 0.5931234277911671, 0.8246524928220119, 0.7160977031954967, 0.4690850345016718, 0.6905881702796952, 0.6567983380260987]",0.7534796449883943,0.23172764949738253,"[0.6450277666582241, 0.8619315233185644]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,readout_feature_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6.9760947823524475, 11.392151832580566, 8.593276143074036, 10.893774271011353, 10.689105033874512, 9.196719229221344, 6.740071356296539, 9.404754877090454, 6.767640650272369, 8.17388540506363, 9.247895240783691, 9.674769461154938, 8.108888685703278, 8.71948528289795, 9.312816619873047, 11.470298767089844, 9.769213199615479, 10.148822605609894, 10.934465765953064, 8.68225771188736]",9.24481934607029,1.442672846302011,"[8.5696276702528, 9.920011021887781]",20,0,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.044560623081516426, 0.04549257617370395, 0.0013424785271389794, -0.01105807631825706, 0.034609488858858284, 0.016830611268243367, -0.006014135233864959, 0.01612870586973758, 0.025103422674128795, 0.0037346321568670904, 0.013079036995973348, -0.004533880474307028, 0.02310485777362581, 0.0129411784337774, 0.033260510843567404, 0.0020016558264582818, 0.019413147866065295, 0.017368756405248376, 0.008819247347438108, 0.014530700797266927]",0.015535776943659318,0.015801862862686027,"[0.008140277475679705, 0.02293127641163893]",17,0,3
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0,20,0
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.6228668465962137, 0.5400287704221021, 1.8596594060488516, 0.20819952588025892, -0.29931071191199266, 1.338005889052981, 0.38034827503402013, 0.9303918113628851, 0.03698143885420668, 0.009841203862712256, 0.24140099903350754, 0.39124594749528896, 0.03868217853461786, 1.268153773988856, 0.6607720252769624, 0.6100938868203327, 0.451854878488235, 0.1520415973680529, 1.0542337354954063, 0.7838522416939968]",0.5016805013102534,0.590371321015129,"[0.22537821793911084, 0.777982784681396]",18,0,2
paired_comparison,delayed_copy,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relu_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[1.7944517135620117, 5.9809160232543945, 9.326070785522461, 3.2609329223632812, 4.073695182800293, 6.012186050415039, 4.362143516540527, 3.7759342193603516, 2.216740608215332, 8.898174285888672, 1.0943031311035156, 1.4110851287841797, 1.7350702285766602, 6.428413391113281, 8.675936698913574, 6.548293113708496, 8.052050590515137, 4.883325576782227, 5.011061668395996, 9.733149528503418]",5.163696718215943,2.787634209014042,"[3.8590437485735527, 6.468349687858332]",20,0,0
