row_type,task,init_mode,clip_mode,activation,runs,successful_runs,failed_runs,nonfinite_failures,failure_steps,gradient_norm_mean,gradient_norm_max_mean,clip_bind_fraction_mean,panel,finite_evaluations,nonfinite_evaluations,token_accuracy_mean,token_accuracy_std,exact_sequence_accuracy_mean,exact_sequence_accuracy_std,recurrent_state_rms_mean,recurrent_state_rms_std,recurrent_state_max_abs_mean,recurrent_state_max_abs_std,logit_rms_mean,logit_rms_std,logit_max_abs_mean,logit_max_abs_std,contrast,metric,paired_seeds,seed_ids,differences_by_seed,mean_difference,std_difference,ci95,identity_wins,ties,tanh_wins
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[4.297756922407352, 3.689824053412668, 2.2317678535159957, 5.040645204332427, 4.6029303568907975, 4.1641052332164366, 4.05190073582658, 3.1320116996206195, 2.7865674907559783, 4.415017738973455, 2.516634015592396, 3.74287786659951, 2.9470122075725653, 4.086427213042963, 5.523269345562989, 1.8217130825928067, 2.970190718505653, 3.1248344601610483, 3.122412276387265, 4.182819232065393]",3.622535885351745,0.9573568699809514,"[3.174484227478942, 4.070587543224548]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[84.5988998413086, 43.36854934692383, 30.431135177612305, 76.38675689697266, 57.33323669433594, 55.326316833496094, 34.61924362182617, 44.72764587402344, 38.23953628540039, 77.9224853515625, 48.24485397338867, 42.23412322998047, 33.52628707885742, 54.50679016113281, 72.69365692138672, 27.292829513549805, 39.0336799621582, 31.331226348876953, 41.450286865234375, 44.47593688964844]",48.88717384338379,17.04186243735359,"[40.911428374039176, 56.86291931272841]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[8.140727036961092, 1.8123484679581932, 0.16095410281232425, 5.8230554839863355, 1.789093177650594, 3.785347594987841, 3.3289271949051287, 1.9919786921569402, 3.123519025160517, 2.210029255309095, 1.1303914304936935, 1.3775311257740617, 3.8173313540898226, 3.21258687047568, 0.5175372594659899, -0.10522707186186508, 1.3726941999815798, 1.782563255816795, 0.8431252100002231, 1.1714799630895483]",2.3642996814606794,1.9788857303002807,"[1.4381632949118326, 3.290436068009526]",19,0,1
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[138.56039237976074, 29.44211196899414, 20.379379272460938, 107.7667064666748, 18.544551849365234, 57.50752830505371, 37.58964729309082, 26.973661422729492, 32.44057273864746, 47.1420259475708, 27.772871017456055, 15.281698226928711, 40.96291542053223, 40.38846206665039, 19.203285217285156, 1.0104293823242188, 19.67420196533203, 35.81253528594971, 23.840492248535156, 34.17977333068848]",38.72366209030152,31.839049069523877,"[23.82269969267697, 53.62462448792606]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0474820143884892, 0.019299499642601803, -0.008498583569405138, 0.10727141828653708, -0.0021186440677966045, 0.02974504249291776, 0.10929737402413064, -0.007762879322512406, -0.027877055039313814, 0.04202279202279202, -0.024857954545454475, 0.025513819985825692, -0.022001419446415982, 0.06351446718419196, -0.019886363636363646, -0.030942334739803123, 0.01716738197424894, 0.027503526093088815, -0.01145311381531855, 0.034383954154727836]",0.0183901471033584,0.04128555023764634,"[-0.0009318631210382539, 0.037712157327755055]",11,0,9
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.109375, 0.08984375, 0.0, 0.09375, 0.05078125, 0.0625, 0.07421875, 0.01953125, 0.01953125, 0.01953125, 0.03515625, 0.05078125, 0.04296875, 0.05859375, 0.0234375, 0.0, 0.0390625, 0.0, 0.0234375, 0.10546875]",0.0458984375,0.03454268591148408,"[0.02973214865274089, 0.06206472634725911]",17,3,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[6.936540991374496, 5.842762836712532, 4.082061421808852, 7.587910880154408, 8.072928928570631, 6.3393563871808185, 7.315883670155154, 6.262819718384727, 5.652925056864041, 6.540844907758573, 4.832809282211067, 5.970407321558737, 4.645227798605615, 8.637876001465587, 9.695024895479142, 3.1678573998387693, 5.174573721138415, 5.851399396830704, 5.24824315108313, 7.194026601593194]",6.2525740184384295,1.572413519454419,"[5.516670296070846, 6.9884777408060135]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[150.44064331054688, 73.07696533203125, 63.16187286376953, 100.4958724975586, 117.43143463134766, 94.2731704711914, 82.44004821777344, 137.1147003173828, 78.69930267333984, 115.39685821533203, 85.53179168701172, 108.56280517578125, 56.11980438232422, 163.68414306640625, 151.47982788085938, 63.69660949707031, 69.01402282714844, 99.46829223632812, 67.18768310546875, 125.4629135131836]",100.13693809509277,32.651780678417296,"[84.85560996741651, 115.41826622276903]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14.248575328420763, 6.081006363135105, 4.420761811248635, 10.973635061070599, 8.578027784266457, 7.6761984743419465, 7.586414840006174, 6.584933051141722, 7.423355984819736, 6.509140975524918, 5.607344636489256, 5.166085869926546, 6.538727641086853, 11.385713465698952, 5.816308186461204, 1.7697157137356623, 5.961314149933825, 5.312758703291882, 4.295998940902832, 5.788154806390153]",6.886208589394661,2.768870640037339,"[5.590352133349444, 8.18206504543988]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[239.3127899169922, 66.62677955627441, 55.924278259277344, 162.9911880493164, 75.40001487731934, 100.83229446411133, 95.90225410461426, 78.17985916137695, 60.295488357543945, 83.01881313323975, 60.78670310974121, 67.42113208770752, 113.19883728027344, 143.5359001159668, 69.17890357971191, 17.844999313354492, 67.1282958984375, 92.50804996490479, 60.594255447387695, 92.26275634765625]",90.14717965126037,47.33518949428235,"[67.99388364048598, 112.30047566203477]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.05155306298533219, -0.03372243839169908, -0.07352621274744398, -0.0771073840121978, -0.11285806590566444, -0.036024305555555525, -0.0487062404870624, -0.04944697462589459, -0.06357500544306549, -0.03508771929824561, -0.05364481938135407, -0.07375458270433471, -0.07888428851601659, -0.00540423692174663, -0.07194401924338512, -0.11444082519001086, -0.12578890097932538, -0.02092772384034519, -0.06028522039757994, -0.04325259515570934]",-0.06149673108909845,0.0309860218999954,"[-0.07599846907051822, -0.046994993107678684]",0,0,20
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.001953125, 0.0, 0.0, -0.001953125, 0.0, -0.001953125, 0.0, 0.0, 0.0, 0.0]",-0.00029296875,0.0007155225557275845,"[-0.0006278397655968358, 4.190226559683583e-05]",0,17,3
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[28.334227991067774, 22.581719214470258, 13.41533643040931, 22.124184989874678, 39.09650737565609, 26.054153095021043, 33.28402419858615, 37.542980406728255, 22.869995378768174, 18.70269974328472, 22.796795078107348, 23.12561052873728, 20.85720414355073, 44.646707914186415, 36.85001235330659, 13.658042196241793, 17.10263728250616, 40.12388062933575, 17.9871928741698, 35.490312112805185]",26.832211196840674,9.440058481039989,"[22.414178605785747, 31.250243787895602]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[726.440673828125, 512.1361694335938, 380.65411376953125, 400.3724670410156, 879.4903564453125, 515.8220825195312, 486.6788024902344, 1349.134521484375, 613.1021118164062, 390.5926208496094, 407.0826416015625, 476.4509582519531, 389.1813049316406, 1390.4200439453125, 759.0593872070312, 442.7083435058594, 389.43438720703125, 1103.2572021484375, 433.332275390625, 858.8888549804688]",645.2119659423828,319.3904065747545,"[495.7343723075927, 794.6895595771729]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[62.596115552762136, 31.283946788595955, 23.137706311928184, 41.5815900163804, 69.51255966433447, 53.179932844344336, 41.5906697325508, 48.298651917696, 30.84563255246951, 34.36874606815718, 28.098625732596616, 33.50169429916466, 30.926276051001167, 56.31401546018144, 36.55745559144017, 13.365910975126692, 26.065028958243943, 35.71797637089777, 22.452019705350885, 45.027323232428486]",38.22109389128254,14.218253988095503,"[31.566822666854463, 44.87536511571062]",20,0,0
factorial_contrast,delayed_copy,identity,clip_1.0,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[922.4645748138428, 400.1580572128296, 464.34391021728516, 634.8277435302734, 1292.651159286499, 617.5118026733398, 566.3115730285645, 1287.175729751587, 533.0300197601318, 514.4268569946289, 442.70694160461426, 449.13506031036377, 340.1161994934082, 879.628942489624, 511.0572090148926, 166.42346572875977, 345.2528085708618, 541.7966566085815, 476.2292881011963, 743.51780128479]",606.4382900238037,292.1125555543254,"[469.7269769225765, 743.1496031250308]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.15842839036755385, -0.2696774193548387, -0.25324675324675316, 0.05844980940279543, -0.308974358974359, -0.030729833546734975, -0.17654639175257725, -0.24807197943444736, -0.24230769230769222, -0.19793014230271666, -0.20078740157480313, 0.09765625, -0.2028241335044929, -0.15482233502538068, -0.21601016518424387, -0.16269841269841268, -0.11588541666666674, -0.30026455026455035, -0.18489583333333337, -0.24160206718346255]",-0.1754798608660112,0.10779039970945815,"[-0.22592674102842725, -0.12503298070359514]",2,0,18
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.34375, -0.51953125, -0.4921875, -0.06640625, -0.64453125, -0.09375, -0.359375, -0.54296875, -0.4375, -0.40625, -0.38671875, 0.16015625, -0.37890625, -0.34765625, -0.4296875, -0.3359375, -0.234375, -0.609375, -0.4375, -0.453125]",-0.36796875,0.19076784984083334,"[-0.45724982591865504, -0.278687674081345]",1,0,19
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.743348587615429, 1.050025903309733, 0.8071716466132127, 2.54536006988725, 0.3718470440136956, 1.0192819396289123, 1.2235080205292457, 0.7662121967252744, 1.5129813388315718, 1.4719320963318876, 1.858666076872367, 2.0912822414695276, 0.6140236235838391, 1.5638159359112294, 1.0969487316796402, 1.5357742680754187, 1.7322116431977987, 0.7783670363976063, 1.156521189909205, 1.1112517317204897]",1.2525265661151668,0.5388772213729072,"[1.0003271616957632, 1.5047259705345704]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[14.83323860168457, 17.950700759887695, 14.746816635131836, 64.78516387939453, 14.12762451171875, 15.265541076660156, 27.650745391845703, 12.82495403289795, 19.719926834106445, 29.220308303833008, 38.65835189819336, 29.113317489624023, 14.057295799255371, 23.240089416503906, 15.490777969360352, 25.653564453125, 42.24341583251953, 26.809791564941406, 13.809501647949219, 18.27552604675293]",23.923832607269286,12.814497509250504,"[17.926532087619986, 29.921133126918587]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-2.4193106366398096, -3.185313469895755, -3.005516269499597, -0.8775878572589833, -3.2715922607139536, -1.8660957637237403, -1.5469458036159125, -2.6111152140234086, -2.7212078202305916, -2.3611314847440927, -2.2582719374244777, -1.0673002437134738, -2.7752920043809803, -0.9316230876377332, -2.0711393198315093, -2.470444074471576, -2.449957678677369, -3.2921521621549, -1.6359770220410206, -1.9619362950441137]",-2.23899552028615,0.7428620797033261,"[-2.586661679916399, -1.8913293606559005]",0,0,20
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-6.7191267013549805, -6.5855488777160645, -11.517828464508057, 0.7696561813354492, -10.458884239196777, -3.478302001953125, 11.3304443359375, -6.781123638153076, -10.32322645187378, -11.275110244750977, -5.3074798583984375, 5.4523468017578125, -5.511971473693848, -0.3469676971435547, -4.112773895263672, -9.144460678100586, -3.549131393432617, -8.829929828643799, -2.8430261611938477, 1.7065935134887695]",-4.3762925386428835,5.888309861873641,"[-7.1320747118399614, -1.6205103654458055]",4,0,16
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.04748201438848926, -0.14152966404574702, -0.15722379603399433, 0.025917926565874716, -0.2139830508474576, -0.042492917847025524, -0.14549325762952442, -0.12420606916019755, -0.132952108649035, -0.04700854700854701, -0.09019886363636359, -0.020552799433026236, -0.11355571327182395, -0.1227946365561044, -0.10582386363636359, -0.11954992967651201, -0.11301859799713881, -0.16572637517630462, -0.15748031496062986, -0.14971346704871058]",-0.10924340302185603,0.05737452244932785,"[-0.13609519748758453, -0.08239160855612752]",1,0,19
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.01953125, -0.0390625, -0.0546875, 0.0, -0.0703125, 0.0, -0.05859375, -0.03125, -0.0703125, -0.03125, -0.02734375, -0.00390625, -0.0234375, -0.0546875, -0.01171875, -0.01171875, -0.01953125, -0.046875, -0.015625, -0.046875]",-0.0318359375,0.022359925537560055,"[-0.04230058451007007, -0.021371290489929935]",0,2,18
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[2.4858560484516516, 3.0192072008886517, 2.327607660787279, 9.00011620786234, 1.9814174931220254, 2.245205273279055, 2.9405514674748634, 1.9766909760425728, 3.917023100680572, 4.363528375459674, 5.405880905934915, 3.5344890814845966, 1.8671272337408427, 3.41210019602811, 2.7287855896875497, 3.6773164631310964, 3.7601619075812964, 3.0826388229171116, 2.98058656829785, 2.5011028858627835]",3.3603696729357417,1.5955924307620972,"[2.6136180108241227, 4.107121335047361]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[38.71049499511719, 46.198768615722656, 38.770606994628906, 214.19178771972656, 37.75159454345703, 28.589813232421875, 51.782470703125, 41.60843276977539, 57.615901947021484, 70.55301666259766, 129.34349060058594, 66.42462158203125, 32.08424758911133, 47.20138168334961, 36.738922119140625, 54.08049011230469, 92.538818359375, 44.95594024658203, 41.938636779785156, 54.7640380859375]",61.29217376708984,42.82662139480345,"[41.24892832882989, 81.3354192053498]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.2032500995324522, -1.6208340686115164, -1.257131884198134, 1.0975011351183142, -1.328817419058986, -0.16337988130997516, 0.4002794739533968, -1.3328195474977234, -0.817116792417727, 0.09173085103941636, -0.000409480738146506, 1.3418161389724048, -1.2863766924658675, 1.3918420731515782, -0.6364999671658107, -0.8015353365058995, -0.6677486395103482, -0.6705578411068451, 0.2292141318723897, -0.5360196715702941]",-0.3385056758791113,0.895667916395843,"[-0.7576863465652903, 0.08067499480706769]",6,0,14
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,longer_lengths,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[13.689263343811035, 13.066238403320312, 7.719640731811523, 21.10671043395996, 17.94369125366211, 11.14415454864502, 29.069974899291992, 11.23454475402832, 4.488130569458008, 15.787908554077148, 16.159334182739258, 35.75958442687988, 12.098529815673828, 29.412055015563965, 32.720499992370605, 7.848232269287109, 19.91888427734375, 22.06128215789795, 13.747949600219727, 15.681897163391113]",17.53292531967163,8.59595561754258,"[13.509940489033065, 21.555910150310197]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.1531492666091458, -0.1543450064850843, -0.2184033065042419, -0.09888913090829887, -0.20482446693947878, -0.1480034722222222, -0.1365514242226571, -0.15484710474951202, -0.12540822991508818, -0.12778860732077107, -0.10512654120700843, -0.11451369419883545, -0.15166702985399869, -0.15888456549935148, -0.17843866171003717, -0.16894679695982626, -0.15952121871599567, -0.17087378640776701, -0.14066551426101992, -0.12305363321799306]",-0.14969507289541667,0.030342262368627575,"[-0.16389552560449436, -0.13549462018633898]",0,0,20
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[-0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.0001953125,0.000601159190674895,"[-0.00047666042831508935, 8.603542831508933e-05]",0,18,2
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20.403085469449184, 13.882575732343598, 10.504238177205789, 76.43315297042805, 15.978777735732029, 9.25163349127332, 17.835091360545007, 10.417309808367289, 20.007270524589376, 23.311263249391214, 39.08756359962162, 15.652823707352733, 13.429968483295227, 14.627463555485239, 15.459996659428064, 16.14921327630971, 16.915874756545996, 27.322360257631942, 16.749105592900328, 12.508899003111978]",20.296383370550384,14.815340599915581,"[13.362670221477252, 27.230096519623515]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[368.00604248046875, 224.7506866455078, 148.96701049804688, 1907.652587890625, 492.90802001953125, 172.8907928466797, 417.72222900390625, 159.38356018066406, 432.1156311035156, 334.829833984375, 790.3408813476562, 469.62890625, 330.67498779296875, 225.97528076171875, 352.9657287597656, 249.86038208007812, 397.6947937011719, 719.5302734375, 363.2584228515625, 249.75584411621094]",440.44559478759766,384.0120160156733,"[260.72450455055457, 620.1666850246407]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,logit_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20.429868126565616, 10.25587916324415, 7.390588161760429, 36.268467284073374, 18.782266797556307, 9.999571552652869, 17.527326135229636, 8.780403243799881, 17.921798389577038, 18.1512473813981, 24.047671671355516, 19.44793658084751, 13.645091136043714, 16.384206230409188, 15.284928187834716, 14.279569713418805, 17.701346568710658, 25.57834540539157, 18.064955474943226, 12.327137486341526]",17.11343023455769,6.559406377350243,"[14.043568833665788, 20.183291635449592]",20,0,0
factorial_contrast,delayed_copy,identity,no_clip,,,,,,,,,,stress_lengths_8_10,,,,,,,,,,,,,,,identity_minus_tanh,logit_max_abs,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[241.52963733673096, 159.43142890930176, 98.43758201599121, 398.65782022476196, 282.80920028686523, 136.94111919403076, 222.94792366027832, 124.12556648254395, 249.6134147644043, 193.98323249816895, 474.7165107727051, 294.70590591430664, 267.5117435455322, 195.8888463973999, 233.38458919525146, 182.31303787231445, 215.06338596343994, 291.76317596435547, 204.3435869216919, 143.37165546417236]",230.57696816921234,90.72220710976076,"[188.11815622981834, 273.03578010860633]",20,0,0
factorial_contrast,delayed_copy,orthogonal,clip_1.0,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,token_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.02281368821292773, 0.040000000000000036, 0.08311688311688314, 0.03684879288437104, 0.08205128205128209, 0.035851472471190804, 0.06572164948453607, 0.050128534704370176, 0.048717948717948656, 0.027166882276843385, 0.06955380577427828, 0.05729166666666663, 0.038510911424903704, 0.043147208121827485, 0.06099110546378661, 0.044973544973545, 0.08333333333333337, 0.042328042328042326, 0.09895833333333337, 0.03488372093023251]",0.05331944031351512,0.021078788175219076,"[0.043454377154732486, 0.06318450347229775]",20,0,0
factorial_contrast,delayed_copy,orthogonal,clip_1.0,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,exact_sequence_accuracy,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[0.05859375, 0.1171875, 0.21484375, 0.09375, 0.2109375, 0.0703125, 0.16015625, 0.12890625, 0.1171875, 0.0625, 0.17578125, 0.1484375, 0.10546875, 0.09765625, 0.1484375, 0.09765625, 0.19140625, 0.09765625, 0.203125, 0.09375]",0.1296875,0.04945282944016609,"[0.10654312937715356, 0.15283187062284645]",20,0,0
factorial_contrast,delayed_copy,orthogonal,clip_1.0,,,,,,,,,,in_distribution,,,,,,,,,,,,,,,identity_minus_tanh,recurrent_state_rms,20,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[4.459763168070692, 4.681241282337546, 3.340294760803353, 3.4219358328130047, 2.9824171423370913, 3.5991366449526483, 3.9550343247765443, 4.696512278301565, 3.2577487537983902, 3.807246378115765, 3.7427468627702707, 3.2730788645787086, 3.786733915203811, 3.663700583344381, 3.4141949312712137, 3.321702231086772, 4.14035969731237, 3.279216460448534, 3.877467850027338, 4.1120144801797425]",3.740627322126487,0.486338931026518,"[3.513016311888629, 3.9682383323643453]",20,0,0
